"","x"
"61932","ndvi"
"61933","ndvi"
"61934","vpd"
"61935","ndvi"
"61936","ndvi"
"61937","vpd"
"61938","tmean"
"61939","vpd"
"61940","ndvi"
"61941","vpd"
"61942","vpd"
"61943","tmean"
"61944","tmean"
"61945","ndvi"
"61946","tmean"
"61947","ndvi"
"61948","ndvi"
"61949","ndvi"
"61950","ndvi"
"61951","ndvi"
"61952","ndvi"
"61953","ndvi"
"61954","tmean"
"61955","ndvi"
"61956","ndvi"
"61957","ndvi"
"61958","ndvi"
"61959","ndvi"
"61960","tmean"
"61961","ndvi"
"61962","ndvi"
"61963","tmean"
"61964","tmean"
"61965","ndvi"
"61966","ndvi"
"61967","tmean"
"61968","tmean"
"61969","tmean"
"61970","tmean"
"61971","ndvi"
"61972","ndvi"
"61973","ndvi"
"61974","ndvi"
"61975","ndvi"
"61976","tmean"
"61977","tmean"
"61978","tmean"
"61979","ndvi"
"61980","tmean"
"61981","tmean"
"61982","ndvi"
"61983","ndvi"
"61984","ndvi"
"61985","ndvi"
"61986","ndvi"
"61987","ndvi"
"61988","tmean"
"61989","tmean"
"61990","vpd"
"61991","vpd"
"61992","tmean"
"61993","ndvi"
"61994","ndvi"
"61995","ndvi"
"61996","vpd"
"61997","tmean"
"61998","vpd"
"61999","vpd"
"62000","tmean"
"62001","vpd"
"62002","tmean"
"62003","vpd"
"62004","tmean"
"62005","tmean"
"62006","tmean"
"62007","tmean"
"62008","tmean"
"62009","vpd"
"62010","ndvi"
"62011","ndvi"
"62012","vpd"
"62013","tmean"
"62014","vpd"
"62015","ndvi"
"62016","ndvi"
"62017","ndvi"
"62018","ndvi"
"62019","ndvi"
"62020","ndvi"
"62021","ndvi"
"62022","tmean"
"62023","tmean"
"62024","ndvi"
"62025","ndvi"
"62026","vpd"
"62027","ndvi"
"62028","ndvi"
"62029","ndvi"
"62030","vpd"
"62031","vpd"
"62032","ndvi"
"62033","ndvi"
"62034","tmean"
"62035","tmean"
"62036","ndvi"
"62037","ndvi"
"62038","ndvi"
"62039","tmean"
"62040","tmean"
"62041","tmean"
"62042","ndvi"
"62043","ndvi"
"62044","ndvi"
"62045","ndvi"
"62046","ndvi"
"62047","tmean"
"62048","ndvi"
"62049","tmean"
"62050","tmean"
"62051","ndvi"
"62052","ndvi"
"62053","tmean"
"62054","tmean"
"62055","tmean"
"62056","tmean"
"62057","tmean"
"62058","tmean"
"62059","vpd"
"62060","ndvi"
"62061","ndvi"
"62062","ndvi"
"62063","ndvi"
"62064","tmean"
"62065","vpd"
"62066","ndvi"
"62067","ndvi"
"62068","tmean"
"62069","tmean"
"62070","ndvi"
"62071","vpd"
"62072","ndvi"
"62073","vpd"
"62074","vpd"
"62075","ndvi"
"62076","ndvi"
"62077","ndvi"
"62078","ndvi"
"62079","ndvi"
"62080","ndvi"
"62081","ndvi"
"62082","ndvi"
"62083","vpd"
"62084","tmean"
"62085","vpd"
"62086","ndvi"
"62087","vpd"
"62088","vpd"
"62089","ndvi"
"62090","ndvi"
"62091","ndvi"
"62092","ndvi"
"62093","ndvi"
"62094","tmean"
"62095","ndvi"
"62096","ndvi"
"62097","ndvi"
"62098","tmean"
"62099","ndvi"
"62100","ndvi"
"62101","tmean"
"62102","ndvi"
"62103","vpd"
"62104","tmean"
"62105","tmean"
"62106","ndvi"
"62107","ndvi"
"62108","ndvi"
"62109","ndvi"
"62110","ndvi"
"62111","ndvi"
"62112","vpd"
"62113","vpd"
"62114","ndvi"
"62115","vpd"
"62116","ndvi"
"62117","ndvi"
"62118","vpd"
"62119","tmean"
"62120","vpd"
"62121","ndvi"
"62122","ndvi"
"62123","ndvi"
"62124","ndvi"
"62125","ndvi"
"62126","ndvi"
"62127","ndvi"
"62128","tmean"
"62129","tmean"
"62130","ndvi"
"62131","ndvi"
"62132","ndvi"
"62133","tmean"
"62134","tmean"
"62135","ndvi"
"62136","ndvi"
"62137","ndvi"
"62138","tmean"
"62139","ndvi"
"62140","ndvi"
"62141","vpd"
"62142","ndvi"
"62143","tmean"
"62144","tmean"
"62145","tmean"
"62146","ndvi"
"62147","ndvi"
"62148","tmean"
"62149","tmean"
"62150","tmean"
"62151","vpd"
"62152","vpd"
"62153","vpd"
"62154","tmean"
"62155","tmean"
"62156","tmean"
"62157","vpd"
"62158","tmean"
"62159","tmean"
"62160","tmean"
"62161","tmean"
"62162","vpd"
"62163","vpd"
"62164","tmean"
"62165","tmean"
"62166","vpd"
"62167",NA
"62168",NA
"62169","vpd"
"62170",NA
"62171",NA
"62172","vpd"
"62173","tmean"
"62174","tmean"
"62175","vpd"
"62176","vpd"
"62177","vpd"
"62178","ndvi"
"62179",NA
"62180",NA
"62181",NA
"62182","vpd"
"62183",NA
"62184","vpd"
"62185","tmean"
"62186","vpd"
"62187","vpd"
"62188","tmean"
"62189","vpd"
"62190","tmean"
"62191","vpd"
"62192","vpd"
"62193","vpd"
"62194","vpd"
"62195",NA
"62196",NA
"62197","ndvi"
"62198","vpd"
"62199","tmean"
"62200","tmean"
"62201",NA
"62202","tmean"
"62203","vpd"
"62204","ndvi"
"62205","vpd"
"62206","vpd"
"62207","ndvi"
"62208","ndvi"
"62209","vpd"
"62210","tmean"
"62211","tmean"
"62212","vpd"
"62213","vpd"
"62214","ndvi"
"62215","ndvi"
"62216","tmean"
"62217","vpd"
"62218","tmean"
"62219","vpd"
"62220",NA
"62221","vpd"
"62222","vpd"
"62223","vpd"
"62224","vpd"
"62225","vpd"
"62226","vpd"
"62227","ndvi"
"62228","vpd"
"62229","vpd"
"62230","ndvi"
"62231","ndvi"
"62232","ndvi"
"62233","ndvi"
"62234","ndvi"
"62235","vpd"
"62236","vpd"
"62237","ndvi"
"62238","ndvi"
"62239","ndvi"
"62240","vpd"
"62241","vpd"
"62242","vpd"
"62243","vpd"
"62244","ndvi"
"62245","ndvi"
"62246","ndvi"
"62247","ndvi"
"62248","ndvi"
"62249","ndvi"
"62250","ndvi"
"62251","ndvi"
"62252","ndvi"
"62253","ndvi"
"62254","ndvi"
"62255","tmean"
"62256","tmean"
"62257","ndvi"
"62258","tmean"
"62259","tmean"
"62260","tmean"
"62261","tmean"
"62262","ndvi"
"62263","ndvi"
"62264","ndvi"
"62265","tmean"
"62266","ndvi"
"62267","tmean"
"62268","tmean"
"62269","ndvi"
"62270","ndvi"
"62271","tmean"
"62272","tmean"
"62273","vpd"
"62274","tmean"
"62275","vpd"
"62276","tmean"
"62277","vpd"
"62278","vpd"
"62279","tmean"
"62280","tmean"
"62281","tmean"
"62282","tmean"
"62283","tmean"
"62284","tmean"
"62285","tmean"
"62286","tmean"
"62287","tmean"
"62288","tmean"
"62289","tmean"
"62290","ndvi"
"62291","tmean"
"62292","vpd"
"62293","tmean"
"62294","tmean"
"62295","tmean"
"62296","tmean"
"62297","tmean"
"62298","vpd"
"62299","vpd"
"62300","tmean"
"62301","ndvi"
"62302","ndvi"
"62303","ndvi"
"62304","tmean"
"62305","ndvi"
"62306","ndvi"
"62307","ndvi"
"62308","vpd"
"62309","tmean"
"62310","tmean"
"62311","ndvi"
"62312","tmean"
"62313",NA
"62314","ndvi"
"62315","vpd"
"62316","vpd"
"62317","tmean"
"62318","tmean"
"62319","tmean"
"62320","tmean"
"62321","tmean"
"62322","tmean"
"62323","ndvi"
"62324","tmean"
"62325","vpd"
"62326","tmean"
"62327","tmean"
"62328","tmean"
"62329","tmean"
"62330","ndvi"
"62331","tmean"
"62332","tmean"
"62333","tmean"
"62334","tmean"
"62335","tmean"
"62336","tmean"
"62337","tmean"
"62338","tmean"
"62339","tmean"
"62340","ndvi"
"62341","tmean"
"62342","tmean"
"62343","tmean"
"62344","tmean"
"62345","tmean"
"62346","tmean"
"62347","tmean"
"62348","tmean"
"62349","tmean"
"62350","tmean"
"62351","tmean"
"62352","vpd"
"62353",NA
"62354","tmean"
"62355","vpd"
"62356","vpd"
"62357","vpd"
"62358","tmean"
"62359","tmean"
"62360","tmean"
"62361","tmean"
"62362","tmean"
"62363","ndvi"
"62364","vpd"
"62365",NA
"62366","ndvi"
"62367","vpd"
"62368","tmean"
"62369","vpd"
"62370","tmean"
"62371","vpd"
"62372","ndvi"
"62373","vpd"
"62374","ndvi"
"62375","vpd"
"62376","ndvi"
"62377","ndvi"
"62378","ndvi"
"62379","vpd"
"62380","ndvi"
"62381","tmean"
"62382","ndvi"
"62383","ndvi"
"62384","ndvi"
"62385","ndvi"
"62386","ndvi"
"62387","ndvi"
"62388","ndvi"
"62389","ndvi"
"62390","ndvi"
"62391","ndvi"
"62392","ndvi"
"62393","ndvi"
"62394","ndvi"
"62395","ndvi"
"62396","ndvi"
"62397","ndvi"
"62398","ndvi"
"62399","vpd"
"62400","ndvi"
"62401","vpd"
"62402","ndvi"
"62403","ndvi"
"62404","vpd"
"62405","vpd"
"62406","ndvi"
"62407","ndvi"
"62408","ndvi"
"62409","ndvi"
"62410","tmean"
"62411","ndvi"
"62412","tmean"
"62413","tmean"
"62414","ndvi"
"62415","ndvi"
"62416","vpd"
"62417","vpd"
"62418","ndvi"
"62419","ndvi"
"62420","ndvi"
"62421","vpd"
"62422","vpd"
"62423","vpd"
"62424","tmean"
"62425","ndvi"
"62426","tmean"
"62427","tmean"
"62428","vpd"
"62429","ndvi"
"62430","tmean"
"62431","ndvi"
"62432","tmean"
"62433","vpd"
"62434","tmean"
"62435","vpd"
"62436","vpd"
"62437","vpd"
"62438","tmean"
"62439","ndvi"
"62440","ndvi"
"62441","vpd"
"62442","tmean"
"62443","tmean"
"62444","tmean"
"62445","ndvi"
"62446","ndvi"
"62447","ndvi"
"62448","ndvi"
"62449","vpd"
"62450","vpd"
"62451","vpd"
"62452","tmean"
"62453","tmean"
"62454","tmean"
"62455","tmean"
"62456","ndvi"
"62457","ndvi"
"62458","ndvi"
"62459","tmean"
"62460","ndvi"
"62461","ndvi"
"62462","ndvi"
"62463","ndvi"
"62464","ndvi"
"62465","ndvi"
"62466","tmean"
"62467","ndvi"
"62468","tmean"
"62469","ndvi"
"62470","ndvi"
"62471","tmean"
"62472","tmean"
"62473","tmean"
"62474","ndvi"
"62475","tmean"
"62476","ndvi"
"62477","ndvi"
"62478","tmean"
"62479","vpd"
"62480","ndvi"
"62481","vpd"
"62482","tmean"
"62483","tmean"
"62484","ndvi"
"62485","vpd"
"62486","vpd"
"62487","tmean"
"62488","tmean"
"62489","tmean"
"62490","ndvi"
"62491","ndvi"
"62492","tmean"
"62493","tmean"
"62494","vpd"
"62495","ndvi"
"62496","tmean"
"62497","tmean"
"62498","ndvi"
"62499","ndvi"
"62500","ndvi"
"62501","ndvi"
"62502","ndvi"
"62503","tmean"
"62504","ndvi"
"62505","tmean"
"62506","ndvi"
"62507","ndvi"
"62508","ndvi"
"62509","ndvi"
"62510","ndvi"
"62511","tmean"
"62512","ndvi"
"62513","ndvi"
"62514","ndvi"
"62515","tmean"
"62516","vpd"
"62517","ndvi"
"62518","tmean"
"62519","tmean"
"62520","tmean"
"62521","tmean"
"62522","vpd"
"62523","tmean"
"62524",NA
"62525","ndvi"
"62526","tmean"
"62527","tmean"
"62528","vpd"
"62529","tmean"
"62530","tmean"
"62531","vpd"
"62532","tmean"
"62533","ndvi"
"62534",NA
"62535","vpd"
"62536","tmean"
"62537","ndvi"
"62538","vpd"
"62539","ndvi"
"62540","tmean"
"62541","tmean"
"62542","tmean"
"62543","tmean"
"62544","ndvi"
"62545","ndvi"
"62546","ndvi"
"62547","ndvi"
"62548","vpd"
"62549","tmean"
"62550","ndvi"
"62551","ndvi"
"62552","ndvi"
"62553","ndvi"
"62554","ndvi"
"62555","vpd"
"62556","tmean"
"62557","vpd"
"62558","ndvi"
"62559","vpd"
"62560","vpd"
"62561","tmean"
"62562","vpd"
"62563","tmean"
"62564","vpd"
"62565","ndvi"
"62566","vpd"
"62567","ndvi"
"62568","vpd"
"62569","vpd"
"62570","ndvi"
"62571","ndvi"
"62572","tmean"
"62573","vpd"
"62574","ndvi"
"62575","vpd"
"62576","vpd"
"62577","ndvi"
"62578","vpd"
"62579","ndvi"
"62580","tmean"
"62581","ndvi"
"62582","ndvi"
"62583","tmean"
"62584","ndvi"
"62585","ndvi"
"62586","ndvi"
"62587","ndvi"
"62588","vpd"
"62589","ndvi"
"62590","ndvi"
"62591","ndvi"
"62592","tmean"
"62593","tmean"
"62594","tmean"
"62595","tmean"
"62596","tmean"
"62597","tmean"
"62598","tmean"
"62599","tmean"
"62600","ndvi"
"62601","ndvi"
"62602","tmean"
"62603","ndvi"
"62604","ndvi"
"62605","tmean"
"62606","tmean"
"62607","vpd"
"62608","ndvi"
"62609","ndvi"
"62610","ndvi"
"62611","ndvi"
"62612","ndvi"
"62613","ndvi"
"62614","tmean"
"62615","ndvi"
"62616","tmean"
"62617","tmean"
"62618","vpd"
"62619","ndvi"
"62620","ndvi"
"62621","vpd"
"62622","ndvi"
"62623","tmean"
"62624","ndvi"
"62625","tmean"
"62626","tmean"
"62627","tmean"
"62628","tmean"
"62629","vpd"
"62630","vpd"
"62631","ndvi"
"62632","vpd"
"62633","tmean"
"62634","vpd"
"62635","tmean"
"62636","tmean"
"62637","tmean"
"62638","tmean"
"62639","tmean"
"62640","ndvi"
"62641","tmean"
"62642","ndvi"
"62643","vpd"
"62644","vpd"
"62645","tmean"
"62646","tmean"
"62647","ndvi"
"62648","ndvi"
"62649","vpd"
"62650","ndvi"
"62651","tmean"
"62652","tmean"
"62653","vpd"
"62654","tmean"
"62655","ndvi"
"62656","vpd"
"62657","vpd"
"62658","ndvi"
"62659","ndvi"
"62660","ndvi"
"62661","ndvi"
"62662","ndvi"
"62663","ndvi"
"62664","ndvi"
"62665","ndvi"
"62666","ndvi"
"62667","vpd"
"62668","vpd"
"62669","ndvi"
"62670","ndvi"
"62671","ndvi"
"62672","tmean"
"62673","tmean"
"62674","tmean"
"62675","tmean"
"62676","tmean"
"62677","tmean"
"62678","ndvi"
"62679","ndvi"
"62680","ndvi"
"62681","ndvi"
"62682","tmean"
"62683","ndvi"
"62684","ndvi"
"62685","tmean"
"62686","tmean"
"62687","tmean"
"62688","tmean"
"62689","tmean"
"62690","ndvi"
"62691","ndvi"
"62692","ndvi"
"62693","ndvi"
"62694","tmean"
"62695","tmean"
"62696","ndvi"
"62697","ndvi"
"62698","ndvi"
"62699","ndvi"
"62700","ndvi"
"62701","tmean"
"62702","tmean"
"62703","tmean"
"62704","vpd"
"62705","ndvi"
"62706","vpd"
"62707","ndvi"
"62708","tmean"
"62709","ndvi"
"62710","ndvi"
"62711","vpd"
"62712","ndvi"
"62713","tmean"
"62714","vpd"
"62715","tmean"
"62716","vpd"
"62717","vpd"
"62718","ndvi"
"62719","tmean"
"62720","ndvi"
"62721","ndvi"
"62722","ndvi"
"62723","tmean"
"62724","ndvi"
"62725","ndvi"
"62726","ndvi"
"62727","vpd"
"62728","vpd"
"62729","tmean"
"62730","tmean"
"62731","ndvi"
"62732","vpd"
"62733","ndvi"
"62734","tmean"
"62735","vpd"
"62736","tmean"
"62737","ndvi"
"62738","ndvi"
"62739","ndvi"
"62740","ndvi"
"62741","vpd"
"62742","ndvi"
"62743","ndvi"
"62744","vpd"
"62745","vpd"
"62746","tmean"
"62747","ndvi"
"62748","ndvi"
"62749","ndvi"
"62750","ndvi"
"62751","vpd"
"62752","ndvi"
"62753","ndvi"
"62754","ndvi"
"62755","ndvi"
"62756","ndvi"
"62757","vpd"
"62758","tmean"
"62759","tmean"
"62760","ndvi"
"62761","ndvi"
"62762","ndvi"
"62763","vpd"
"62764","tmean"
"62765","ndvi"
"62766","ndvi"
"62767","ndvi"
"62768","ndvi"
"62769","ndvi"
"62770","ndvi"
"62771","ndvi"
"62772","ndvi"
"62773","ndvi"
"62774","ndvi"
"62775","ndvi"
"62776","vpd"
"62777","vpd"
"62778","vpd"
"62779","tmean"
"62780","vpd"
"62781","vpd"
"62782","ndvi"
"62783","tmean"
"62784","vpd"
"62785","vpd"
"62786","vpd"
"62787","vpd"
"62788","tmean"
"62789","vpd"
"62790","tmean"
"62791","vpd"
"62792","tmean"
"62793","tmean"
"62794","tmean"
"62795","tmean"
"62796","vpd"
"62797","vpd"
"62798","tmean"
"62799","vpd"
"62800","tmean"
"62801","vpd"
"62802","vpd"
"62803","tmean"
"62804","tmean"
"62805","vpd"
"62806","tmean"
"62807","ndvi"
"62808","tmean"
"62809","vpd"
"62810","vpd"
"62811","vpd"
"62812","tmean"
"62813","tmean"
"62814","tmean"
"62815","tmean"
"62816",NA
"62817","vpd"
"62818","tmean"
"62819","vpd"
"62820","vpd"
"62821","vpd"
"62822","vpd"
"62823","vpd"
"62824","vpd"
"62825","tmean"
"62826","vpd"
"62827","vpd"
"62828","vpd"
"62829","vpd"
"62830",NA
"62831","tmean"
"62832","ndvi"
"62833","vpd"
"62834","vpd"
"62835","vpd"
"62836","vpd"
"62837","vpd"
"62838","vpd"
"62839","tmean"
"62840","tmean"
"62841","ndvi"
"62842","ndvi"
"62843","vpd"
"62844","vpd"
"62845","vpd"
"62846","vpd"
"62847","tmean"
"62848","ndvi"
"62849","ndvi"
"62850","ndvi"
"62851","tmean"
"62852","ndvi"
"62853","tmean"
"62854","tmean"
"62855","ndvi"
"62856","vpd"
"62857","tmean"
"62858","vpd"
"62859","vpd"
"62860","ndvi"
"62861","ndvi"
"62862","vpd"
"62863","ndvi"
"62864","vpd"
"62865","vpd"
"62866","vpd"
"62867","vpd"
"62868","vpd"
"62869","ndvi"
"62870","ndvi"
"62871","ndvi"
"62872","ndvi"
"62873","ndvi"
"62874","ndvi"
"62875","tmean"
"62876","vpd"
"62877","vpd"
"62878","ndvi"
"62879","tmean"
"62880","tmean"
"62881","ndvi"
"62882","ndvi"
"62883","ndvi"
"62884","ndvi"
"62885","ndvi"
"62886","ndvi"
"62887","ndvi"
"62888","ndvi"
"62889","ndvi"
"62890","tmean"
"62891","ndvi"
"62892","tmean"
"62893","ndvi"
"62894","ndvi"
"62895","tmean"
"62896","ndvi"
"62897","ndvi"
"62898","tmean"
"62899","tmean"
"62900","tmean"
"62901","ndvi"
"62902","tmean"
"62903","tmean"
"62904","tmean"
"62905","tmean"
"62906","ndvi"
"62907","tmean"
"62908","ndvi"
"62909","ndvi"
"62910","vpd"
"62911","vpd"
"62912","tmean"
"62913","tmean"
"62914","tmean"
"62915","tmean"
"62916","ndvi"
"62917","vpd"
"62918","ndvi"
"62919","tmean"
"62920","tmean"
"62921","tmean"
"62922","vpd"
"62923","tmean"
"62924","ndvi"
"62925","tmean"
"62926","tmean"
"62927","tmean"
"62928","tmean"
"62929","vpd"
"62930","tmean"
"62931","tmean"
"62932","vpd"
"62933","tmean"
"62934","tmean"
"62935","vpd"
"62936","ndvi"
"62937","vpd"
"62938","ndvi"
"62939","ndvi"
"62940","ndvi"
"62941","ndvi"
"62942","tmean"
"62943","vpd"
"62944","tmean"
"62945","vpd"
"62946","ndvi"
"62947","tmean"
"62948","vpd"
"62949","tmean"
"62950","tmean"
"62951","tmean"
"62952","tmean"
"62953","tmean"
"62954","tmean"
"62955","tmean"
"62956","tmean"
"62957","tmean"
"62958","vpd"
"62959","ndvi"
"62960","tmean"
"62961","ndvi"
"62962","tmean"
"62963","tmean"
"62964","tmean"
"62965","tmean"
"62966","ndvi"
"62967","ndvi"
"62968","tmean"
"62969","ndvi"
"62970","tmean"
"62971","tmean"
"62972","tmean"
"62973","tmean"
"62974","ndvi"
"62975","tmean"
"62976","tmean"
"62977","ndvi"
"62978","tmean"
"62979","tmean"
"62980","tmean"
"62981","vpd"
"62982","ndvi"
"62983","tmean"
"62984","ndvi"
"62985","ndvi"
"62986","tmean"
"62987",NA
"62988","vpd"
"62989","ndvi"
"62990","tmean"
"62991","vpd"
"62992","ndvi"
"62993","tmean"
"62994","tmean"
"62995","tmean"
"62996","tmean"
"62997","tmean"
"62998","tmean"
"62999","vpd"
"63000",NA
"63001","tmean"
"63002","vpd"
"63003","vpd"
"63004","vpd"
"63005","vpd"
"63006","vpd"
"63007","ndvi"
"63008","ndvi"
"63009","tmean"
"63010","ndvi"
"63011","ndvi"
"63012","ndvi"
"63013","ndvi"
"63014","tmean"
"63015","ndvi"
"63016","ndvi"
"63017","ndvi"
"63018","ndvi"
"63019","vpd"
"63020","ndvi"
"63021","ndvi"
"63022","ndvi"
"63023","ndvi"
"63024","ndvi"
"63025","ndvi"
"63026","ndvi"
"63027","ndvi"
"63028","ndvi"
"63029","ndvi"
"63030","ndvi"
"63031","ndvi"
"63032","vpd"
"63033","vpd"
"63034","vpd"
"63035","vpd"
"63036","tmean"
"63037","vpd"
"63038","vpd"
"63039","vpd"
"63040","vpd"
"63041","tmean"
"63042","vpd"
"63043","ndvi"
"63044","vpd"
"63045","vpd"
"63046","vpd"
"63047","vpd"
"63048","tmean"
"63049","tmean"
"63050","tmean"
"63051","ndvi"
"63052","tmean"
"63053","vpd"
"63054","vpd"
"63055","tmean"
"63056","ndvi"
"63057","ndvi"
"63058","tmean"
"63059","ndvi"
"63060","ndvi"
"63061","tmean"
"63062","vpd"
"63063","vpd"
"63064","tmean"
"63065","ndvi"
"63066","vpd"
"63067","tmean"
"63068","ndvi"
"63069","vpd"
"63070","tmean"
"63071","tmean"
"63072","ndvi"
"63073","ndvi"
"63074","tmean"
"63075","ndvi"
"63076","vpd"
"63077","tmean"
"63078","ndvi"
"63079","ndvi"
"63080","tmean"
"63081","ndvi"
"63082","ndvi"
"63083","tmean"
"63084","tmean"
"63085","ndvi"
"63086","ndvi"
"63087","ndvi"
"63088","ndvi"
"63089","ndvi"
"63090","tmean"
"63091","ndvi"
"63092","ndvi"
"63093","ndvi"
"63094","tmean"
"63095","tmean"
"63096","vpd"
"63097","ndvi"
"63098","ndvi"
"63099","ndvi"
"63100","ndvi"
"63101","vpd"
"63102","ndvi"
"63103","vpd"
"63104","tmean"
"63105","tmean"
"63106","tmean"
"63107","tmean"
"63108","ndvi"
"63109","vpd"
"63110","ndvi"
"63111","ndvi"
"63112","ndvi"
"63113","tmean"
"63114","ndvi"
"63115","tmean"
"63116","tmean"
"63117","ndvi"
"63118","tmean"
"63119","ndvi"
"63120","tmean"
"63121","ndvi"
"63122","tmean"
"63123","tmean"
"63124","tmean"
"63125","ndvi"
"63126","tmean"
"63127","tmean"
"63128","tmean"
"63129","ndvi"
"63130","ndvi"
"63131","ndvi"
"63132","tmean"
"63133","ndvi"
"63134","tmean"
"63135","ndvi"
"63136","ndvi"
"63137","ndvi"
"63138","ndvi"
"63139","ndvi"
"63140","ndvi"
"63141","ndvi"
"63142","tmean"
"63143","ndvi"
"63144","ndvi"
"63145","ndvi"
"63146","ndvi"
"63147","ndvi"
"63148","tmean"
"63149","vpd"
"63150","tmean"
"63151","tmean"
"63152","tmean"
"63153","ndvi"
"63154","vpd"
"63155",NA
"63156","tmean"
"63157","tmean"
"63158","tmean"
"63159","tmean"
"63160","tmean"
"63161","vpd"
"63162","tmean"
"63163","vpd"
"63164","ndvi"
"63165","tmean"
"63166","vpd"
"63167","vpd"
"63168","tmean"
"63169","vpd"
"63170","vpd"
"63171","vpd"
"63172","tmean"
"63173","tmean"
"63174","vpd"
"63175","ndvi"
"63176","vpd"
"63177","tmean"
"63178","tmean"
"63179","tmean"
"63180","vpd"
"63181","ndvi"
"63182","tmean"
"63183","tmean"
"63184","ndvi"
"63185","ndvi"
"63186","ndvi"
"63187","ndvi"
"63188","ndvi"
"63189","ndvi"
"63190","ndvi"
"63191","ndvi"
"63192","vpd"
"63193","vpd"
"63194","vpd"
"63195","vpd"
"63196","vpd"
"63197","ndvi"
"63198","vpd"
"63199","vpd"
"63200","ndvi"
"63201","ndvi"
"63202","vpd"
"63203","ndvi"
"63204","ndvi"
"63205","vpd"
"63206","vpd"
"63207","vpd"
"63208","vpd"
"63209","vpd"
"63210","vpd"
"63211","ndvi"
"63212","ndvi"
"63213","tmean"
"63214","ndvi"
"63215","ndvi"
"63216","tmean"
"63217","ndvi"
"63218","tmean"
"63219","ndvi"
"63220","ndvi"
"63221","ndvi"
"63222","ndvi"
"63223","tmean"
"63224","ndvi"
"63225","tmean"
"63226","tmean"
"63227","tmean"
"63228","ndvi"
"63229","tmean"
"63230","ndvi"
"63231","ndvi"
"63232","tmean"
"63233","ndvi"
"63234","ndvi"
"63235","ndvi"
"63236","ndvi"
"63237","tmean"
"63238","tmean"
"63239","ndvi"
"63240","ndvi"
"63241","vpd"
"63242","ndvi"
"63243","ndvi"
"63244","vpd"
"63245","ndvi"
"63246","tmean"
"63247","tmean"
"63248","ndvi"
"63249","tmean"
"63250","tmean"
"63251","ndvi"
"63252","tmean"
"63253",NA
"63254","tmean"
"63255","tmean"
"63256","vpd"
"63257","vpd"
"63258","tmean"
"63259","tmean"
"63260","tmean"
"63261","tmean"
"63262","tmean"
"63263","vpd"
"63264","tmean"
"63265","vpd"
"63266","tmean"
"63267","ndvi"
"63268","tmean"
"63269","ndvi"
"63270","ndvi"
"63271","tmean"
"63272","ndvi"
"63273","ndvi"
"63274","ndvi"
"63275","tmean"
"63276","ndvi"
"63277","ndvi"
"63278","tmean"
"63279","tmean"
"63280","vpd"
"63281","tmean"
"63282","ndvi"
"63283","ndvi"
"63284","ndvi"
"63285","tmean"
"63286","vpd"
"63287","ndvi"
"63288","tmean"
"63289","tmean"
"63290","tmean"
"63291","ndvi"
"63292","ndvi"
"63293","vpd"
"63294","ndvi"
"63295","ndvi"
"63296","ndvi"
"63297","ndvi"
"63298","ndvi"
"63299","vpd"
"63300","ndvi"
"63301","vpd"
"63302","tmean"
"63303","ndvi"
"63304","tmean"
"63305","tmean"
"63306","tmean"
"63307","tmean"
"63308","tmean"
"63309","tmean"
"63310","ndvi"
"63311","ndvi"
"63312","ndvi"
"63313","ndvi"
"63314","tmean"
"63315","ndvi"
"63316","ndvi"
"63317","ndvi"
"63318","ndvi"
"63319","ndvi"
"63320","tmean"
"63321","tmean"
"63322","tmean"
"63323","tmean"
"63324","ndvi"
"63325","ndvi"
"63326","ndvi"
"63327","ndvi"
"63328","ndvi"
"63329","tmean"
"63330","ndvi"
"63331","vpd"
"63332","ndvi"
"63333","tmean"
"63334","tmean"
"63335","tmean"
"63336","vpd"
"63337","ndvi"
"63338","vpd"
"63339","ndvi"
"63340","ndvi"
"63341","vpd"
"63342","ndvi"
"63343","tmean"
"63344","ndvi"
"63345","ndvi"
"63346","ndvi"
"63347","tmean"
"63348","tmean"
"63349",NA
"63350","vpd"
"63351","ndvi"
"63352","ndvi"
"63353","ndvi"
"63354","ndvi"
"63355","vpd"
"63356","ndvi"
"63357","ndvi"
"63358","ndvi"
"63359","tmean"
"63360","ndvi"
"63361","tmean"
"63362","vpd"
"63363","tmean"
"63364","ndvi"
"63365","ndvi"
"63366","tmean"
"63367","vpd"
"63368","tmean"
"63369","tmean"
"63370","ndvi"
"63371","ndvi"
"63372","ndvi"
"63373","tmean"
"63374","tmean"
"63375","vpd"
"63376","tmean"
"63377","vpd"
"63378","vpd"
"63379","tmean"
"63380","vpd"
"63381","ndvi"
"63382","ndvi"
"63383","vpd"
"63384","ndvi"
"63385","ndvi"
"63386","ndvi"
"63387","ndvi"
"63388","vpd"
"63389","ndvi"
"63390","ndvi"
"63391","tmean"
"63392","tmean"
"63393","ndvi"
"63394","vpd"
"63395","ndvi"
"63396","ndvi"
"63397","vpd"
"63398","tmean"
"63399","ndvi"
"63400","ndvi"
"63401","vpd"
"63402","tmean"
"63403","tmean"
"63404","tmean"
"63405","vpd"
"63406","vpd"
"63407","tmean"
"63408","ndvi"
"63409","ndvi"
"63410","vpd"
"63411","ndvi"
"63412","ndvi"
"63413","ndvi"
"63414","ndvi"
"63415","vpd"
"63416","tmean"
"63417","vpd"
"63418","vpd"
"63419","vpd"
"63420","vpd"
"63421","vpd"
"63422","vpd"
